Year,Month,Day,Tmin,Tmax
2009,12.0,24,21.0,28.7
2009,12.0,25,17.9,26.8
2009,12.0,26,21.2,27.7
2009,12.0,27,21.0,29.1
2009,12.0,28,23.1,25.5
2009,12.0,29,20.9,29.2
2009,12.0,30,15.8,28.3
2009,12.0,31,18.4,26.5
2010,1,1,19.7,27.0
2010,1,2,18.5,31.5
2010,1,3,22.5,31.7
2010,1,4,19.2,29.1
2010,1,5,21.4,32.3
2010,1,6,19.2,28.2
2010,1,7,18.5,27.1
2010,1,8,19.8,29.5
2010,1,9,20.0,32.9
2010,1,10,22.3,34.4
2010,1,11,20.8,32.1
2010,1,12,18.4,29.3
2010,1,13,15.4,29.9
2010,1,14,16.2,33.0
2010,1,15,23.3,33.7
2010,1,16,21.2,27.8
2010,1,17,21.4,33.8
2010,1,18,20.2,30.5
2010,1,19,20.2,26.6
2010,1,20,16.4,28.6
2010,1,21,22.5,33.9
2010,1,22,20.6,31.2
2010,1,23,23.9,33.0
2010,1,24,23.6,32.0
2010,1,25,20.7,33.9
2010,1,26,24.5,32.7
2010,1,27,24.7,33.0
2010,1,28,24.8,33.5
2010,1,29,25.9,34.2
2010,1,30,20.2,31.0
2010,1,31,23.2,26.4
2010,2.0,1,21.9,33.2
2010,2.0,2,25.5,30.1
2010,2.0,3,21.3,27.2
2010,2.0,4,20.4,28.3
2010,2.0,5,20.4,25.5
2010,2.0,6,22.1,27.0
2010,2.0,7,21.6,27.2
2010,2.0,8,19.9,30.6
2010,2.0,9,19.8,33.1
2010,2.0,10,22.9,32.9
2010,2.0,11,22.8,32.4
2010,2.0,12,24.8,32.6
2010,2.0,13,22.0,32.0
2010,2.0,14,18.0,26.6
2010,2.0,15,21.8,26.7
2010,2.0,16,18.3,24.1
2010,2.0,17,19.1,26.8
2010,2.0,18,20.9,30.0
2010,2.0,19,23.2,32.7
2010,2.0,20,22.2,29.1
2010,2.0,21,22.1,25.2
2010,2.0,22,21.6,24.4
2010,2.0,23,19.1,26.3
2010,2.0,24,14.5,24.4
2010,2.0,25,11.7,23.6
2010,2.0,26,13.8,24.6
2010,2.0,27,16.1,26.9
2010,2.0,28,17.3,26.1
2010,2.0,29,,
2010,2.0,30,,
2010,2.0,31,,
2010,3.0,1,20.2,29.1
2010,3.0,2,22.5,31.5
2010,3.0,3,21.5,26.9
2010,3.0,4,21.2,31.8
2010,3.0,5,19.1,30.2
2010,3.0,6,18.3,30.0
2010,3.0,7,19.3,27.8
2010,3.0,8,22.2,28.3
2010,3.0,9,23.6,29.2
2010,3.0,10,21.9,30.0
2010,3.0,11,18.4,26.4
2010,3.0,12,13.6,23.5
2010,3.0,13,16.6,28.6
2010,3.0,14,16.9,26.1
2010,3.0,15,10.1,23.4
2010,3.0,16,12.9,23.6
2010,3.0,17,19.0,28.4
2010,3.0,18,19.0,27.0
2010,3.0,19,21.8,28.4
2010,3.0,20,20.0,24.9
2010,3.0,21,17.3,22.8
2010,3.0,22,14.9,27.1
2010,3.0,23,12.2,29.7
2010,3.0,24,15.5,25.2
2010,3.0,25,17.0,25.1
2010,3.0,26,18.0,26.0
2010,3.0,27,20.5,27.3
2010,3.0,28,19.7,28.5
2010,3.0,29,18.2,28.1
2010,3.0,30,19.7,29.5
2010,3.0,31,21.2,31.5
2010,4.0,1,19.9,29.1
2010,4.0,2,15.9,22.2
2010,4.0,3,14.2,24.1
2010,4.0,4,9.1,19.3
2010,4.0,5,9.7,20.5
2010,4.0,6,11.7,22.5
2010,4.0,7,15.5,23.1
2010,4.0,8,15.3,23.1
2010,4.0,9,17.1,24.6
2010,4.0,10,16.6,25.9
2010,4.0,11,17.5,27.6
2010,4.0,12,16.6,28.0
2010,4.0,13,16.9,22.9
2010,4.0,14,12.7,17.0
2010,4.0,15,11.4,19.5
2010,4.0,16,8.7,23.8
2010,4.0,17,12.7,21.6
2010,4.0,18,16.1,27.9
2010,4.0,19,17.5,25.6
2010,4.0,20,14.8,24.3
2010,4.0,21,13.5,22.5
2010,4.0,22,10.9,20.9
2010,4.0,23,5.9,15.9
2010,4.0,24,11.2,16.6
2010,4.0,25,11.4,19.7
2010,4.0,26,9.5,21.0
2010,4.0,27,9.8,22.7
2010,4.0,28,12.0,24.5
2010,4.0,29,9.2,23.7
2010,4.0,30,10.8,25.6
2010,4.0,31,,
2010,5.0,1,14.6,28.5
2010,5.0,2,16.1,26.6
2010,5.0,3,15.4,22.4
2010,5.0,4,12.9,19.6
2010,5.0,5,12.1,20.4
2010,5.0,6,12.3,19.1
2010,5.0,7,5.6,18.3
2010,5.0,8,4.6,20.6
2010,5.0,9,5.4,21.9
2010,5.0,10,7.4,20.2
2010,5.0,11,9.1,19.5
2010,5.0,12,13.0,20.8
2010,5.0,13,12.2,21.5
2010,5.0,14,14.6,23.3
2010,5.0,15,12.8,17.9
2010,5.0,16,5.3,14.5
2010,5.0,17,6.8,15.7
2010,5.0,18,8.1,19.8
2010,5.0,19,12.5,22.6
2010,5.0,20,14.9,19.5
2010,5.0,21,15.4,20.8
2010,5.0,22,17.9,20.7
2010,5.0,23,17.4,20.5
2010,5.0,24,15.7,20.6
2010,5.0,25,10.4,21.5
2010,5.0,26,10.1,19.6
2010,5.0,27,15.8,18.6
2010,5.0,28,15.4,19.4
2010,5.0,29,14.6,18.3
2010,5.0,30,10.6,15.5
2010,5.0,31,5.0,13.5
2010,6.0,1,5.6,15.1
2010,6.0,2,8.3,17.3
2010,6.0,3,10.1,19.7
2010,6.0,4,11.4,16.4
2010,6.0,5,8.1,22.0
2010,6.0,6,11.0,22.1
2010,6.0,7,10.2,17.7
2010,6.0,8,7.0,14.7
2010,6.0,9,6.7,13.6
2010,6.0,10,4.3,15.5
2010,6.0,11,10.5,18.2
2010,6.0,12,12.9,16.0
2010,6.0,13,12.5,16.0
2010,6.0,14,15.1,16.1
2010,6.0,15,8.5,19.1
2010,6.0,16,9.1,16.6
2010,6.0,17,8.0,15.7
2010,6.0,18,11.4,13.8
2010,6.0,19,9.7,13.9
2010,6.0,20,6.2,17.1
2010,6.0,21,2.9,11.8
2010,6.0,22,7.3,18.5
2010,6.0,23,10.1,21.1
2010,6.0,24,11.6,18.7
2010,6.0,25,3.8,19.6
2010,6.0,26,11.2,14.5
2010,6.0,27,7.9,13.0
2010,6.0,28,3.5,17.5
2010,6.0,29,6.9,17.5
2010,6.0,30,9.9,19.2
2010,6.0,31,,
2010,7.0,1,13.3,17.1
2010,7.0,2,11.8,19.8
2010,7.0,3,13.4,23.5
2010,7.0,4,18.7,24.6
2010,7.0,5,15.4,21.9
2010,7.0,6,11.9,15.9
2010,7.0,7,9.8,13.6
2010,7.0,8,4.7,19.6
2010,7.0,9,8.0,16.2
2010,7.0,10,3.9,17.1
2010,7.0,11,11.7,15.3
2010,7.0,12,3.6,12.2
2010,7.0,13,1.8,11.8
2010,7.0,14,3.8,11.0
2010,7.0,15,1.8,9.9
2010,7.0,16,-1.5,9.9
2010,7.0,17,-1.7,10.5
2010,7.0,18,5.9,11.2
2010,7.0,19,7.2,12.0
2010,7.0,20,4.9,15.9
2010,7.0,21,2.9,16.5
2010,7.0,22,3.5,12.6
2010,7.0,23,2.2,14.6
2010,7.0,24,7.1,11.6
2010,7.0,25,8.4,11.0
2010,7.0,26,4.9,17.1
2010,7.0,27,6.9,19.2
2010,7.0,28,9.3,18.8
2010,7.0,29,5.8,16.9
2010,7.0,30,11.2,13.6
2010,7.0,31,6.3,13.8
2010,8.0,1,2.2,10.5
2010,8.0,2,-0.6,11.2
2010,8.0,3,1.5,10.4
2010,8.0,4,0.9,11.2
2010,8.0,5,3.6,12.2
2010,8.0,6,7.2,15.1
2010,8.0,7,4.8,15.4
2010,8.0,8,3.5,17.2
2010,8.0,9,6.2,20.0
2010,8.0,10,5.2,19.4
2010,8.0,11,9.4,15.0
2010,8.0,12,9.1,14.2
2010,8.0,13,4.1,9.8
2010,8.0,14,2.5,11.7
2010,8.0,15,5.7,11.5
2010,8.0,16,9.1,16.8
2010,8.0,17,6.8,19.0
2010,8.0,18,12.0,21.4
2010,8.0,19,8.9,20.8
2010,8.0,20,5.2,20.2
2010,8.0,21,12.6,25.0
2010,8.0,22,13.0,22.3
2010,8.0,23,13.9,19.5
2010,8.0,24,8.3,20.5
2010,8.0,25,5.2,18.6
2010,8.0,26,6.5,18.0
2010,8.0,27,9.6,18.5
2010,8.0,28,12.9,21.4
2010,8.0,29,11.2,18.1
2010,8.0,30,8.5,15.3
2010,8.0,31,13.5,15.3
2010,9.0,1,8.9,14.7
2010,9.0,2,7.5,12.2
2010,9.0,3,10.4,14.7
2010,9.0,4,7.6,16.8
2010,9.0,5,8.5,17.5
2010,9.0,6,9.0,25.1
2010,9.0,7,10.9,22.5
2010,9.0,8,11.5,22.1
2010,9.0,9,13.4,23.0
2010,9.0,10,16.4,26.5
2010,9.0,11,11.8,19.1
2010,9.0,12,9.0,15.6
2010,9.0,13,11.6,13.9
2010,9.0,14,8.8,19.4
2010,9.0,15,9.4,23.2
2010,9.0,16,11.8,20.4
2010,9.0,17,6.8,16.6
2010,9.0,18,8.3,18.0
2010,9.0,19,13.0,20.8
2010,9.0,20,14.5,24.5
2010,9.0,21,15.1,21.1
2010,9.0,22,11.9,22.0
2010,9.0,23,9.7,19.1
2010,9.0,24,9.5,18.0
2010,9.0,25,10.1,22.4
2010,9.0,26,11.6,23.2
2010,9.0,27,14.5,21.1
2010,9.0,28,15.3,18.7
2010,9.0,29,13.0,16.4
2010,9.0,30,8.4,18.5
2010,9.0,31,,
2010,10.0,1,7.9,16.0
2010,10.0,2,6.4,21.4
2010,10.0,3,9.3,23.0
2010,10.0,4,12.2,23.3
2010,10.0,5,11.1,24.5
2010,10.0,6,14.0,24.9
2010,10.0,7,13.8,21.5
2010,10.0,8,9.0,18.5
2010,10.0,9,11.5,20.6
2010,10.0,10,13.5,21.5
2010,10.0,11,14.4,22.2
2010,10.0,12,13.6,23.4
2010,10.0,13,15.4,24.1
2010,10.0,14,14.8,21.5
2010,10.0,15,11.3,16.6
2010,10.0,16,9.5,20.8
2010,10.0,17,9.9,19.4
2010,10.0,18,8.2,21.5
2010,10.0,19,13.3,25.5
2010,10.0,20,17.6,27.5
2010,10.0,21,18.1,26.4
2010,10.0,22,13.8,21.5
2010,10.0,23,9.4,19.9
2010,10.0,24,11.8,19.5
2010,10.0,25,12.2,23.9
2010,10.0,26,11.6,22.7
2010,10.0,27,13.6,21.0
2010,10.0,28,15.0,23.5
2010,10.0,29,14.8,19.5
2010,10.0,30,9.5,19.3
2010,10.0,31,13.5,21.1
2010,11.0,1,10.9,26.7
2010,11.0,2,14.4,25.2
2010,11.0,3,17.9,31.9
2010,11.0,4,15.6,23.8
2010,11.0,5,14.4,25.5
2010,11.0,6,14.9,30.1
2010,11.0,7,15.6,33.1
2010,11.0,8,12.4,28.7
2010,11.0,9,10.7,20.5
2010,11.0,10,9.5,19.8
2010,11.0,11,9.8,20.7
2010,11.0,12,13.5,22.6
2010,11.0,13,15.0,24.2
2010,11.0,14,16.5,23.6
2010,11.0,15,16.0,23.8
2010,11.0,16,14.2,24.7
2010,11.0,17,12.2,25.4
2010,11.0,18,11.9,27.8
2010,11.0,19,15.7,28.6
2010,11.0,20,18.3,29.0
2010,11.0,21,19.8,29.8
2010,11.0,22,16.8,25.3
2010,11.0,23,15.7,25.3
2010,11.0,24,18.8,28.1
2010,11.0,25,17.3,29.9
2010,11.0,26,21.5,32.2
2010,11.0,27,20.9,27.6
2010,11.0,28,13.2,24.5
2010,11.0,29,13.5,25.5
2010,11.0,30,18.6,31.0
2010,11.0,31,,
2010,12.0,1,18.9,33.3
2010,12.0,2,20.0,28.5
2010,12.0,3,15.2,26.2
2010,12.0,4,19.2,25.8
2010,12.0,5,16.6,26.6
2010,12.0,6,19.4,32.1
2010,12.0,7,23.1,32.8
2010,12.0,8,18.0,28.0
2010,12.0,9,18.7,24.9
2010,12.0,10,18.2,25.5
2010,12.0,11,16.4,30.2
2010,12.0,12,11.0,20.2
2010,12.0,13,10.6,28.4
2010,12.0,14,18.8,30.9
2010,12.0,15,20.8,32.8
2010,12.0,16,21.4,30.9
2010,12.0,17,22.3,35.0
2010,12.0,18,17.6,27.7
2010,12.0,19,18.5,26.6
2010,12.0,20,19.3,33.9
2010,12.0,21,19.0,35.0
2010,12.0,22,22.6,35.9
2010,12.0,23,23.6,35.5
2010,12.0,24,20.5,34.6
2010,12.0,25,20.2,37.0
2010,12.0,26,21.5,34.0
2010,12.0,27,23.0,34.7
2010,12.0,28,25.1,33.5
2010,12.0,29,22.7,30.1
2010,12.0,30,22.6,29.8
2010,12.0,31,21.6,29.3
2011,1,1,21.9,28.6
2011,1,2,21.8,30.1
2011,1,3,22.8,28.9
2011,1,4,22.4,29.0
2011,1,5,21.8,29.6
2011,1,6,19.4,30.9
2011,1,7,19.6,34.4
2011,1,8,20.0,31.4
2011,1,9,20.6,30.1
2011,1,10,18.6,29.6
2011,1,11,21.7,27.2
2011,1,12,21.0,28.8
2011,1,13,21.8,31.6
2011,1,14,22.2,32.3
2011,1,15,21.3,30.6
2011,1,16,19.9,32.9
2011,1,17,14.5,28.9
2011,1,18,19.1,30.1
2011,1,19,19.1,26.4
2011,1,20,15.9,26.8
2011,1,21,19.0,29.0
2011,1,22,22.0,32.0
2011,1,23,23.7,33.1
2011,1,24,24.5,34.0
2011,1,25,24.0,34.6
2011,1,26,22.4,32.0
2011,1,27,21.5,29.5
2011,1,28,22.4,33.6
2011,1,29,19.6,29.3
2011,1,30,22.2,33.5
2011,1,31,23.0,30.7
2011,2.0,1,15.5,27.1
2011,2.0,2,18.2,30.0
2011,2.0,3,21.7,34.2
2011,2.0,4,17.6,30.2
2011,2.0,5,18.5,33.3
2011,2.0,6,15.6,24.6
2011,2.0,7,20.5,24.6
2011,2.0,8,18.4,26.0
2011,2.0,9,18.5,25.4
2011,2.0,10,16.3,26.7
2011,2.0,11,19.2,26.9
2011,2.0,12,19.5,28.8
2011,2.0,13,21.0,31.6
2011,2.0,14,15.3,28.0
2011,2.0,15,19.4,30.8
2011,2.0,16,21.0,30.6
2011,2.0,17,23.9,33.4
2011,2.0,18,21.9,27.0
2011,2.0,19,21.5,27.1
2011,2.0,20,20.4,28.0
2011,2.0,21,21.4,28.4
2011,2.0,22,22.0,28.4
2011,2.0,23,21.6,25.0
2011,2.0,24,18.1,27.2
2011,2.0,25,17.4,26.9
2011,2.0,26,15.6,30.0
2011,2.0,27,18.7,30.5
2011,2.0,28,19.9,28.7
2011,2.0,29,,
2011,2.0,30,,
2011,2.0,31,,
2011,3.0,1,20.5,27.6
2011,3.0,2,20.8,28.5
2011,3.0,3,21.4,29.6
2011,3.0,4,20.2,29.9
2011,3.0,5,22.5,29.0
2011,3.0,6,21.5,28.9
2011,3.0,7,22.6,28.8
2011,3.0,8,22.3,31.9
2011,3.0,9,23.0,33.1
2011,3.0,10,23.9,31.4
2011,3.0,11,23.0,31.8
2011,3.0,12,19.6,30.2
2011,3.0,13,11.4,22.2
2011,3.0,14,11.8,22.4
2011,3.0,15,16.9,23.3
2011,3.0,16,17.0,27.5
2011,3.0,17,19.5,28.0
2011,3.0,18,11.9,27.5
2011,3.0,19,11.8,25.3
2011,3.0,20,15.0,28.1
2011,3.0,21,16.7,30.6
2011,3.0,22,21.2,31.8
2011,3.0,23,15.4,25.7
2011,3.0,24,12.0,24.4
2011,3.0,25,17.4,22.4
2011,3.0,26,18.4,24.9
2011,3.0,27,12.5,22.2
2011,3.0,28,11.0,23.6
2011,3.0,29,13.9,24.6
2011,3.0,30,14.3,26.2
2011,3.0,31,15.6,28.8
2011,4.0,1,17.0,29.9
2011,4.0,2,18.2,26.3
2011,4.0,3,19.0,25.2
2011,4.0,4,11.0,23.2
2011,4.0,5,10.6,26.5
2011,4.0,6,14.0,22.7
2011,4.0,7,17.4,25.4
2011,4.0,8,13.9,23.4
2011,4.0,9,10.9,23.0
2011,4.0,10,17.0,24.6
2011,4.0,11,15.7,26.9
2011,4.0,12,17.9,28.0
2011,4.0,13,18.9,28.6
2011,4.0,14,14.5,24.6
2011,4.0,15,13.1,20.2
2011,4.0,16,11.0,21.2
2011,4.0,17,13.6,21.4
2011,4.0,18,8.0,23.5
2011,4.0,19,10.0,23.4
2011,4.0,20,15.0,19.3
2011,4.0,21,12.6,16.6
2011,4.0,22,15.7,22.2
2011,4.0,23,10.2,20.6
2011,4.0,24,9.3,24.5
2011,4.0,25,11.6,23.0
2011,4.0,26,11.7,24.5
2011,4.0,27,16.5,24.5
2011,4.0,28,17.6,26.1
2011,4.0,29,15.9,20.6
2011,4.0,30,15.3,20.6
2011,4.0,31,,
2011,5.0,1,10.2,15.5
2011,5.0,2,5.6,16.6
2011,5.0,3,4.9,18.5
2011,5.0,4,10.5,20.9
2011,5.0,5,12.2,23.2
